0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95
13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;10800.0;10800.0;10800.0;10800.0;10800.0;10800.0;10800.0;10800.0;10800.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;13500.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;16200.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0;12600.0
16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;24200.0;24200.0;24200.0;24200.0;24200.0;24200.0;24200.0;24200.0;24200.0;24200.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;13200.0;13200.0;13200.0;13200.0;13200.0;13200.0;13200.0;13200.0;13200.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;16500.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;19800.0;22000.0;22000.0;22000.0;22000.0;22000.0;22000.0;22000.0;22000.0;22000.0;22000.0;22000.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0;15400.0
0.027937770067322613;0.027937770067322613;0.027937770067322613;0.027937770067322613;0.02801719834282754;0.02801719834282754;0.02801719834282754;0.02801719834282754;0.02986792853443808;0.02986792853443808;0.02986792853443808;0.02986792853443808;0.03152699792853443;0.03152699792853443;0.03152699792853443;0.03152699792853443;0.029939837389953403;0.029939837389953403;0.029939837389953403;0.029939837389953403;0.03734127757638529;0.03734127757638529;0.03734127757638529;0.03734127757638529;0.04209147436561367;0.04209147436561367;0.04209147436561367;0.04209147436561367;0.0384651009839461;0.0384651009839461;0.0384651009839461;0.0384651009839461;0.02922474572760228;0.02922474572760228;0.02922474572760228;0.02922474572760228;0.02362953650958053;0.02362953650958053;0.02362953650958053;0.02362953650958053;0.022187453650958047;0.022187453650958047;0.022187453650958047;0.022187453650958047;0.020873615743138285;0.020873615743138285;0.020873615743138285;0.020873615743138285;0.020226782496116;0.020226782496116;0.020226782496116;0.020226782496116;0.021176778353184867;0.021176778353184867;0.021176778353184867;0.021176778353184867;0.021460293112376995;0.021460293112376995;0.021460293112376995;0.021460293112376995;0.0238734407042983;0.0238734407042983;0.0238734407042983;0.0238734407042983;0.025334549974106675;0.025334549974106675;0.025334549974106675;0.025334549974106675;0.027322081305023282;0.027322081305023282;0.027322081305023282;0.027322081305023282;0.025677039357845672;0.025677039357845672;0.025677039357845672;0.025677039357845672;0.02369646866908338;0.02369646866908338;0.02369646866908338;0.02369646866908338;0.024994713619886068;0.024994713619886068;0.024994713619886068;0.024994713619886068;0.02758889331952357;0.02758889331952357;0.02758889331952357;0.02758889331952357;0.027406625064733302;0.027406625064733302;0.027406625064733302;0.027406625064733302;0.02968416839378235;0.02968416839378235;0.02968416839378235;0.02968416839378235
0.009927851890212324;0.009927851890212324;0.009927851890212324;0.009927851890212324;0.007832071465561884;0.007832071465561884;0.007832071465561884;0.007832071465561884;0.008269982910409115;0.008269982910409115;0.008269982910409115;0.008269982910409115;0.009191368720870018;0.009191368720870018;0.009191368720870018;0.009191368720870018;0.009728668565510107;0.009728668565510107;0.009728668565510107;0.009728668565510107;0.01171239461418954;0.01171239461418954;0.01171239461418954;0.01171239461418954;0.01746255049197307;0.01746255049197307;0.01746255049197307;0.01746255049197307;0.026223962713619854;0.026223962713619854;0.026223962713619854;0.026223962713619854;0.034076237700673244;0.034076237700673244;0.034076237700673244;0.034076237700673244;0.04055061781460382;0.04055061781460382;0.04055061781460382;0.04055061781460382;0.04090478560331435;0.04090478560331435;0.04090478560331435;0.04090478560331435;0.03954969394096326;0.03954969394096326;0.03954969394096326;0.03954969394096326;0.03847538529259451;0.03847538529259451;0.03847538529259451;0.03847538529259451;0.03465444691869495;0.03465444691869495;0.03465444691869495;0.03465444691869495;0.035665541688244456;0.035665541688244456;0.035665541688244456;0.035665541688244456;0.03606438684619371;0.03606438684619371;0.03606438684619371;0.03606438684619371;0.0355852164681512;0.0355852164681512;0.0355852164681512;0.0355852164681512;0.03307199533920252;0.03307199533920252;0.03307199533920252;0.03307199533920252;0.035757359399275046;0.035757359399275046;0.035757359399275046;0.035757359399275046;0.03696991869497675;0.03696991869497675;0.03696991869497675;0.03696991869497675;0.027582601760745715;0.027582601760745715;0.027582601760745715;0.027582601760745715;0.022283073537027426;0.022283073537027426;0.022283073537027426;0.022283073537027426;0.017736740548938368;0.017736740548938368;0.017736740548938368;0.017736740548938368;0.013211349740932639;0.013211349740932639;0.013211349740932639;0.013211349740932639
114.61538461538461;126.46942800788955;123.31765538866131;110.86068988280137;102.0;134.92307692307693;127.65285996055226;123.92454356951399;111.49951954685682;102.0;158.92307692307693;151.65285996055226;147.924543569514;135.49951954685682;126.0;158.92307692307693;151.65285996055226;183.924543569514;207.49951954685682;198.0;230.92307692307693;271.6528599605523;264.0;258.69377433874473;246.69377433874476;278.94086600868576;271.6619825685568;264.0;259.43366586163876;246.0;278.9230769230769;216.0;216.0;200.92307692307693;215.24615384615385;231.36528599605523;216.3746523036464;216.0;201.00936630759116;215.25046831537955;231.36539662347127;223.87969057613913;144.0;139.6628321854096;126.0;158.92307692307693;151.65285996055226;147.924543569514;135.49951954685682;126.0;158.92307692307693;187.65285996055226;183.924543569514;171.49951954685682;162.0;194.92307692307693;180.0;180.0;179.92110453648917;164.99802761341223;194.99994942598494;223.69228175691535;216.0;211.4655597441214;174.0;170.92307692307693;144.0;151.65285996055226;139.4240631163708;126.0;174.92307692307693;167.65285996055226;163.924543569514;142.0;151.02454356951398;175.15447547614139;167.7715258852007;163.98539788984652;160.0;142.0;170.81302455889565;108.31437156866443;112.0;111.29679135247633;103.1393892461178;124.0;108.92307692307692;112.0;115.07692307692308;94.0;111.1;111.95499999999998;111.99775;111.9998875;111.999994375;111.99999971874999
144.6153846153846;132.6153846153846;164.9388560157791;134.9388560157791;150.0;164.9984322055328;141.15624442687664;162.0;132.0;149.1;195.36153846153846;171.53846153846155;192.0;162.0;179.1;195.36153846153846;171.53846153846155;228.0;234.0;252.0;266.9230769230769;299.07692307692304;320.0;290.0;307.1;323.3615384615385;299.53846153846155;320.0;290.0;307.1;323.3615384615385;243.53846153846155;264.0;234.0;252.0;266.9230769230769;243.0769230769231;264.0;234.0;251.1;267.3615384615385;243.53846153846155;180.0;150.0;167.1;183.36153846153846;159.53846153846155;180.0;150.0;167.1;183.36153846153846;201.53846153846155;222.0;192.0;209.1;225.36153846153846;201.53846153846155;222.0;192.0;209.1;225.36153846153846;243.53846153846155;264.0;234.0;227.1;207.36153846153846;171.53846153846155;192.0;168.0;180.0;212.0;196.92307692307693;207.65285996055226;203.924543569514;202.01258644590462;201.0320956132844;200.5292798016843;200.2714255393253;200.13919258426938;200.07138081244582;200.036605544844;140.01877207427898;140.00962670475846;140.004936771671;140.00253167778;140.00129829629745;140.00066579297305;140.00034143229388;140.00017509348405;140.00008979153029;140.0000460469386;140.00002361381468;140.00001210964854;140.00000621007618;140.00000318465445;140.00000163315613
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164.43589743589743;168.09533201840895;154.74119590687638;125.67494305986988;105.0;181.82051282051282;164.85667324128863;147.0;136.32281393819855;105.0;211.22051282051282;194.25667324128864;185.55726832886597;156.5655456093326;134.4;211.22051282051282;194.25667324128864;176.4;134.4;164.15667324128862;211.98350444208432;233.84795099594066;224.95792358766187;173.6;194.85792358766187;250.96558778429903;233.73619886374308;224.90061480191952;195.91643663359952;173.6;250.4205128205128;176.4;183.5794871794872;134.4;174.3;212.24358974358975;176.4;184.65641025641025;169.22051282051282;141.22051282051282;211.39539776462854;194.34635782801465;117.6;107.01721876633118;75.6;133.22051282051282;116.25667324128864;131.55726832886597;80.4;101.45726832886596;157.76044277766323;171.13356039880165;162.2992617429752;133.31501236102653;111.0;187.82051282051282;153.0;170.85667324128863;153.0;111.0;182.61880679040442;183.6;183.6;143.21880679040441;181.58094033952023;219.44566513691078;201.98239237790295;183.6;171.48840634764255;143.48840634764252;238.8689334960934;221.88150435697096;213.17000223434408;162.0;183.0700022343441;239.3607692880601;169.3607692880601;239.00925049456563;211.37815841533225;162.0;238.82051282051282;160.65667324128864;142.8;132.12281393819856;100.80000000000001;177.62051282051283;107.62051282051283;177.79539776462855;150.16357659434584;100.80000000000001;140.70000000000002;142.695;142.79475000000002;142.7997375;142.799986875;152.39999934375052
194.43589743589743;142.43589743589743;211.85733070348454;141.85733070348454;177.0;211.99634181290986;156.3645703293788;205.0;135.0;174.9;248.24358974358975;192.65641025641028;240.4;170.4;210.3;248.24358974358975;192.65641025641028;240.4;170.4;212.4;247.22051282051282;238.7794871794872;287.6;217.6;257.5;295.44358974358977;239.8564102564103;287.6;217.6;257.5;295.44358974358977;192.65641025641028;240.4;170.4;212.4;247.22051282051282;191.5794871794872;240.4;170.4;210.3;248.24358974358975;192.65641025641028;169.6;99.6;139.5;158.24358974358975;102.65641025641027;174.4;104.4;144.3;182.24358974358975;163.25641025641028;211.0;141.0;180.9;218.84358974358975;163.25641025641028;211.0;141.0;180.9;218.84358974358975;199.85641025641027;247.6;177.6;217.5;255.44358974358974;199.85641025641027;247.6;177.6;233.6;272.0;236.82051282051282;261.8566732412886;253.15726832886597;248.6960350404441;246.40822309766364;245.23498620393008;244.63332625842568;244.32478269662855;244.16655522904028;244.08541293796938;170.84380150665098;170.82246231110307;170.81151913389903;170.80590724815335;170.80302935802737;170.8015535169371;170.80079667535236;170.80040855146277;170.80020951357065;170.80010744285676;170.8000550989009;170.80002825584663;170.80001449017777;170.8000074308604;180.40000381069814
